product_smiles,reactant_smiles,rxn_smiles,reactant_iupac,product_iupac
Cc1cc(NCC(C)(C)C)n(C)n1,Cc1cc(NC(=O)C(C)(C)C)n(C)n1,[CH3:7][n:8]1[n:9][c:10]([CH3:20])[cH:11][c:12]1[NH:13][C:14]([C:15]([CH3:16])([CH3:17])[CH3:18])=[O:19]>>[CH3:7][n:8]1[n:9][c:10]([CH3:20])[cH:11][c:12]1[NH:13][CH2:14][C:15]([CH3:16])([CH3:17])[CH3:18],"N-(2,5-dimethylpyrazol-3-yl)-2,2-dimethylpropanamide","N-(2,2-dimethylpropyl)-2,5-dimethylpyrazol-3-amine"
CN1C(=O)C(C)(c2ccc(O)cc2)Sc2ccccc21,CC1Sc2ccccc2N(C)C1=O.Oc1ccccc1,[CH3:1][CH:2]1[S:3][c:4]2[c:5]([cH:10][cH:11][cH:12][cH:13]2)[N:6]([CH3:9])[C:7]1=[O:8].[OH:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1>>[CH3:1][C:2]1([c:23]2[cH:22][cH:21][c:20]([OH:19])[cH:25][cH:24]2)[S:3][c:4]2[c:5]([cH:10][cH:11][cH:12][cH:13]2)[N:6]([CH3:9])[C:7]1=[O:8],"2,4-dimethyl-1,4-benzothiazin-3-one|phenol","2-(4-hydroxyphenyl)-2,4-dimethyl-1,4-benzothiazin-3-one"
COCCCOC(=O)OCCl,COCCCO.O=C(Cl)OCCl.O,[CH3:1][O:2][CH2:3][CH2:4][CH2:5][OH:6].[Cl:13][C:14](=[O:15])[O:16][CH2:17][Cl:18].[OH2:19]>>[CH3:1][O:2][CH2:3][CH2:4][CH2:5][O:15][C:14]([O:16][CH2:17][Cl:18])=[O:19],3-methoxypropan-1-ol|chloromethyl carbonochloridate|oxidane,chloromethyl 3-methoxypropyl carbonate
O=C(O)CCCCc1c[nH]c2ccccc12,O=C1CCCCO1.c1ccc2[nH]ccc2c1,[C:10]1(=[O:16])[CH2:11][CH2:12][CH2:13][CH2:14][O:15]1.[nH:1]1[cH:2][cH:3][c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]12>>[nH:1]1[cH:2][c:3]([CH2:14][CH2:13][CH2:12][CH2:11][C:10](=[O:15])[OH:16])[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]12,oxan-2-one|1H-indole,5-(1H-indol-3-yl)pentanoic acid
COCCCc1ccc(O)cc1,COCCCc1ccc(C(C)=O)cc1.O=CO,[CH3:1][O:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([C:12](=[O:13])[CH3:14])[cH:10][cH:11]1.[CH:15](=[O:16])[OH:17]>>[CH3:1][O:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([OH:16])[cH:10][cH:11]1,1-[4-(3-methoxypropyl)phenyl]ethanone|formic acid,4-(3-methoxypropyl)phenol
ClCCC1CC(OCc2ccccc2)CO1,OCCC1CC(OCc2ccccc2)CO1.O=C(Cl)C(=O)Cl,[CH2:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[O:19][CH:20]1[CH2:21][CH:22]([CH2:25][CH2:26][OH:27])[O:23][CH2:24]1.[Cl:1][C:2]([C:3]([Cl:4])=[O:5])=[O:6]>>[Cl:1][CH2:26][CH2:25][CH:22]1[CH2:21][CH:20]([O:19][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH2:24][O:23]1,2-(4-phenylmethoxyoxolan-2-yl)ethanol|oxalyl dichloride,2-(2-chloroethyl)-4-phenylmethoxyoxolane
Clc1csc(N2CCOCC2)n1,C1COCCN1.Clc1csc(Cl)n1,[CH2:14]1[CH2:15][O:16][CH2:17][CH2:18][NH:19]1.[Cl:1][c:2]1[s:3][cH:4][c:5]([Cl:7])[n:6]1>>[c:2]1([N:19]2[CH2:14][CH2:15][O:16][CH2:17][CH2:18]2)[s:3][cH:4][c:5]([Cl:7])[n:6]1,"morpholine|2,4-dichloro-1,3-thiazole","4-(4-chloro-1,3-thiazol-2-yl)morpholine"
N#CSCCOc1ccccc1,BrCCOc1ccccc1.N#C[S-],[Br:1][CH2:2][CH2:3][O:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[S-:11][C:12]#[N:13]>>[CH2:2]([CH2:3][O:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[S:11][C:12]#[N:13],2-bromoethoxybenzene|thiocyanate,2-phenoxyethyl thiocyanate
Nc1c(O)ccc(F)c1C(=O)O,Nc1cccc(F)c1C(=O)O.O=S(=O)([O-])OOS(=O)(=O)[O-],[NH2:1][c:2]1[c:3]([C:4](=[O:5])[OH:6])[c:7]([F:11])[cH:8][cH:9][cH:10]1.[S:12](=[O:13])([O:14][O:15][S:16]([O-:17])(=[O:18])=[O:19])([O-:20])=[O:21]>>[NH2:1][c:2]1[c:3]([C:4](=[O:5])[OH:6])[c:7]([F:11])[cH:8][cH:9][c:10]1[OH:13],2-amino-6-fluorobenzoic acid|sulfonatooxy sulfate,2-amino-6-fluoro-3-hydroxybenzoic acid
CNc1cc(C(=O)OC)ccc1N,CNc1cc(C(=O)OC)ccc1[N+](=O)[O-],[CH3:1][NH:2][c:3]1[cH:4][c:5]([C:6](=[O:7])[O:8][CH3:9])[cH:10][cH:11][c:12]1[N+:13]([O-:14])=[O:15]>>[CH3:1][NH:2][c:3]1[cH:4][c:5]([C:6](=[O:7])[O:8][CH3:9])[cH:10][cH:11][c:12]1[NH2:13],methyl 3-(methylamino)-4-nitrobenzoate,methyl 4-amino-3-(methylamino)benzoate
COC(=O)C(C)(C)c1ccc(C(=O)CCCCl)cc1,CO.CC(C)(C(=O)O)c1ccc(C(=O)CCCCl)cc1,[CH3:19][OH:20].[Cl:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([C:13]([C:14](=[O:15])[OH:16])([CH3:17])[CH3:18])[cH:11][cH:12]1>>[Cl:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([C:13]([C:14](=[O:15])[O:16][CH3:19])([CH3:17])[CH3:18])[cH:11][cH:12]1,methanol|2-[4-(4-chlorobutanoyl)phenyl]-2-methylpropanoic acid,methyl 2-[4-(4-chlorobutanoyl)phenyl]-2-methylpropanoate
COC(=O)c1ccc(Cl)c(SCC(=O)O)c1,COC(=O)c1ccc(Cl)c(N)c1.O=C(O)CS,[CH3:1][O:2][C:3]([c:4]1[cH:5][c:6]([NH2:11])[c:7]([Cl:10])[cH:8][cH:9]1)=[O:12].[SH:26][CH2:27][C:28](=[O:29])[OH:30]>>[CH3:1][O:2][C:3]([c:4]1[cH:5][c:6]([S:26][CH2:27][C:28](=[O:29])[OH:30])[c:7]([Cl:10])[cH:8][cH:9]1)=[O:12],methyl 3-amino-4-chlorobenzoate|2-sulfanylacetic acid,2-(2-chloro-5-methoxycarbonylphenyl)sulfanylacetic acid
Cc1c(F)cc(Br)c(CN)c1Br,Cc1c(F)cc(Br)c(C#N)c1Br,[Br:1][c:2]1[c:3]([C:4]#[N:5])[c:6]([Br:12])[cH:7][c:8]([F:11])[c:9]1[CH3:10]>>[Br:1][c:2]1[c:3]([CH2:4][NH2:5])[c:6]([Br:12])[cH:7][c:8]([F:11])[c:9]1[CH3:10],"2,6-dibromo-4-fluoro-3-methylbenzonitrile","(2,6-dibromo-4-fluoro-3-methylphenyl)methanamine"
Fc1ccc(Cn2c(Cl)nc3ccccc32)cc1,Fc1ccc(CCl)cc1.Clc1nc2ccccc2[nH]1,[Cl:11][CH2:12][c:13]1[cH:14][cH:15][c:16]([F:19])[cH:17][cH:18]1.[Cl:1][c:2]1[n:3][c:4]2[c:5]([nH:6]1)[cH:7][cH:8][cH:9][cH:10]2>>[Cl:1][c:2]1[n:3][c:4]2[c:5]([n:6]1[CH2:12][c:13]1[cH:14][cH:15][c:16]([F:19])[cH:17][cH:18]1)[cH:7][cH:8][cH:9][cH:10]2,1-(chloromethyl)-4-fluorobenzene|2-chloro-1H-benzimidazole,2-chloro-1-[(4-fluorophenyl)methyl]benzimidazole
COc1cc2cc3c(Cl)c(C#N)cnc3cc2cc1O,COc1cc2cc3c(=O)c(C#N)c[nH]c3cc2cc1O.O=P(Cl)(Cl)Cl,[OH:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]3[c:8](=[O:16])[c:9]([C:14]#[N:15])[cH:10][nH:11][c:12]3[cH:13]2)[cH:17][c:18]1[O:19][CH3:20].[P:21]([Cl:22])([Cl:23])([Cl:24])=[O:25]>>[OH:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]3[c:8]([Cl:23])[c:9]([C:14]#[N:15])[cH:10][n:11][c:12]3[cH:13]2)[cH:17][c:18]1[O:19][CH3:20],4-hydroxy-7-methoxy-8-oxo-1H-benzo[g]quinoline-3-carbonitrile|phosphoryl trichloride,4-chloro-7-methoxy-8-oxo-1H-benzo[g]quinoline-3-carbonitrile
CCCN1CC2OC2C1=O,O=C1CCCN1CC1CO1,[O:1]1[CH:2]([CH2:3][N:4]2[C:5](=[O:9])[CH2:6][CH2:7][CH2:8]2)[CH2:10]1>>[O:1]1[CH:2]2[CH2:3][N:4]([CH2:8][CH2:7][CH3:6])[C:5](=[O:9])[CH:10]12,1-(oxiran-2-ylmethyl)pyrrolidin-2-one,3-propyl-6-oxa-3-azabicyclo[3.1.0]hexan-2-one
O=C(CCn1ccnc1)Cc1cccs1,O=C(CCCl)Cc1cccs1.c1c[nH]cn1,[Cl:1][CH2:2][CH2:3][C:4]([CH2:5][c:6]1[s:7][cH:8][cH:9][cH:10]1)=[O:11].[nH:12]1[cH:13][n:14][cH:15][cH:16]1>>[CH2:2]([CH2:3][C:4]([CH2:5][c:6]1[s:7][cH:8][cH:9][cH:10]1)=[O:11])[n:12]1[cH:13][n:14][cH:15][cH:16]1,4-chloro-1-thiophen-2-ylbutan-2-one|1H-imidazole,4-imidazol-1-yl-1-thiophen-2-ylbutan-2-one
CCCC1CCC(c2ncc(C(=O)O)cn2)CC1,CCCC1CCC(c2ncc(C(=O)OCC)cn2)CC1,[CH2:1]([CH2:2][CH3:3])[CH:4]1[CH2:5][CH2:6][CH:7]([c:10]2[n:11][cH:12][c:13]([C:16](=[O:17])[O:18][CH2:19][CH3:20])[cH:14][n:15]2)[CH2:8][CH2:9]1>>[CH2:1]([CH2:2][CH3:3])[CH:4]1[CH2:5][CH2:6][CH:7]([c:10]2[n:11][cH:12][c:13]([C:16](=[O:17])[OH:18])[cH:14][n:15]2)[CH2:8][CH2:9]1,ethyl 2-(4-propylcyclohexyl)pyrimidine-5-carboxylate,2-(4-propylcyclohexyl)pyrimidine-5-carboxylic acid
COC(=O)c1ccc(CN2CCCC2)nc1,C1CCNC1.COC(=O)c1ccc(C)nc1,[CH2:30]1[CH2:31][CH2:32][NH:33][CH2:34]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([C:8](=[O:9])[O:10][CH3:11])[cH:6][n:7]1>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([C:8](=[O:9])[O:10][CH3:11])[cH:6][n:7]1)[N:33]1[CH2:32][CH2:31][CH2:30][CH2:34]1,pyrrolidine|methyl 6-methylpyridine-3-carboxylate,methyl 6-(pyrrolidin-1-ylmethyl)pyridine-3-carboxylate
COCOc1ccc2cc(Br)ccc2c1,COCBr.Oc1ccc2cc(Br)ccc2c1,[Br:15][CH2:16][O:17][CH3:18].[Br:3][c:4]1[cH:5][c:6]2[cH:7][cH:8][c:9]([OH:14])[cH:10][c:11]2[cH:12][cH:13]1>>[Br:3][c:4]1[cH:5][c:6]2[cH:7][cH:8][c:9]([O:14][CH2:16][O:17][CH3:18])[cH:10][c:11]2[cH:12][cH:13]1,bromo(methoxy)methane|6-bromonaphthalen-2-ol,2-bromo-6-(methoxymethoxy)naphthalene
CCCS(=O)(=O)N(CCOC(C)=O)C1CC1,CC(=O)OCCBr.CCCS(=O)(=O)NC1CC1,[Br:17][CH2:18][CH2:19][O:20][C:21]([CH3:22])=[O:23].[CH:1]1([NH:4][S:5](=[O:6])(=[O:7])[CH2:8][CH2:9][CH3:10])[CH2:2][CH2:3]1>>[CH:1]1([N:4]([S:5](=[O:6])(=[O:7])[CH2:8][CH2:9][CH3:10])[CH2:18][CH2:19][O:20][C:21]([CH3:22])=[O:23])[CH2:2][CH2:3]1,2-bromoethyl acetate|N-cyclopropylpropane-1-sulfonamide,2-[cyclopropyl(propylsulfonyl)amino]ethyl acetate
CC(O)c1cc(Br)cc2c1OCO2,O=Cc1cc(Br)cc2c1OCO2.C[Mg+],[Br:1][c:2]1[cH:3][c:4]([CH:11]=[O:12])[c:5]2[c:6]([cH:10]1)[O:7][CH2:8][O:9]2.[CH3:14][Mg+:15]>>[Br:1][c:2]1[cH:3][c:4]([CH:11]([OH:12])[CH3:14])[c:5]2[c:6]([cH:10]1)[O:7][CH2:8][O:9]2,"6-bromo-1,3-benzodioxole-4-carbaldehyde|C[Mg+]","1-(6-bromo-1,3-benzodioxol-4-yl)ethanol"
Cn1c(=O)n(C(=O)OC(C)(C)C)c2ccc(Br)cc21,CC(C)(C)OC(=O)n1c(=O)[nH]c2cc(Br)ccc21.CI,[C:1]([CH3:2])([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[n:8]1[c:9](=[O:18])[nH:10][c:11]2[c:12]1[cH:13][cH:14][c:15]([Br:17])[cH:16]2.[I:19][CH3:20]>>[C:1]([CH3:2])([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[n:8]1[c:9](=[O:18])[n:10]([CH3:20])[c:11]2[c:12]1[cH:13][cH:14][c:15]([Br:17])[cH:16]2,tert-butyl 5-bromo-2-oxo-3H-benzimidazole-1-carboxylate|iodomethane,tert-butyl 5-bromo-3-methyl-2-oxobenzimidazole-1-carboxylate
CC(=O)CCn1c(=O)[nH]c2ccccc21,C=C(C)n1c(=O)n(CCC(C)=O)c2ccccc21,[CH3:1][C:2](=[CH2:3])[n:4]1[c:5](=[O:18])[n:6]([CH2:13][CH2:14][C:15]([CH3:16])=[O:17])[c:7]2[c:8]1[cH:9][cH:10][cH:11][cH:12]2>>[nH:4]1[c:5](=[O:18])[n:6]([CH2:13][CH2:14][C:15]([CH3:16])=[O:17])[c:7]2[c:8]1[cH:9][cH:10][cH:11][cH:12]2,1-(3-oxobutyl)-3-prop-1-en-2-ylbenzimidazol-2-one,3-(3-oxobutyl)-1H-benzimidazol-2-one
N#CCC(=O)Nc1cc(N)ccc1[N+](=O)[O-],N#CCC(=O)Cl.Nc1ccc([N+](=O)[O-])c(N)c1,[C:12](#[N:13])[CH2:14][C:15](=[O:16])[Cl:17].[NH2:1][c:2]1[cH:3][c:4]([NH2:11])[c:5]([N+:8](=[O:9])[O-:10])[cH:6][cH:7]1>>[NH2:1][c:2]1[cH:3][c:4]([NH:11][C:15]([CH2:14][C:12]#[N:13])=[O:16])[c:5]([N+:8](=[O:9])[O-:10])[cH:6][cH:7]1,"2-cyanoacetyl chloride|4-nitrobenzene-1,3-diamine",N-(5-amino-2-nitrophenyl)-2-cyanoacetamide
Nc1ccc(Br)cc1C(=O)O,CC(=O)Nc1ccc(Br)cc1C(=O)O,[C:1](=[O:2])([CH3:3])[NH:4][c:5]1[c:6]([C:7](=[O:8])[OH:9])[cH:10][c:11]([Br:14])[cH:12][cH:13]1>>[NH2:4][c:5]1[c:6]([C:7](=[O:8])[OH:9])[cH:10][c:11]([Br:14])[cH:12][cH:13]1,2-acetamido-5-bromobenzoic acid,2-amino-5-bromobenzoic acid
Cc1cccc2c1CCC2=NO,Cc1cccc2c1CCC2=O.NO,[CH3:1][c:2]1[c:3]2[c:7]([cH:8][cH:9][cH:10]1)[C:6](=[O:11])[CH2:5][CH2:4]2.[NH2:13][OH:14]>>[CH3:1][c:2]1[c:3]2[c:7]([cH:8][cH:9][cH:10]1)[C:6](=[N:13][OH:14])[CH2:5][CH2:4]2,"4-methyl-2,3-dihydroinden-1-one|hydroxylamine","N-(4-methyl-2,3-dihydroinden-1-ylidene)hydroxylamine"
Cc1nn(-c2ccccn2)cc1S(=O)(=O)Cl,Cc1ccn(-c2ccccn2)n1.O=S(=O)(O)Cl,[CH3:6][c:7]1[n:8][n:9](-[c:12]2[n:13][cH:14][cH:15][cH:16][cH:17]2)[cH:10][cH:11]1.[Cl:1][S:2](=[O:3])(=[O:4])[OH:5]>>[Cl:1][S:2](=[O:3])(=[O:5])[c:11]1[c:7]([CH3:6])[n:8][n:9](-[c:12]2[n:13][cH:14][cH:15][cH:16][cH:17]2)[cH:10]1,2-(3-methylpyrazol-1-yl)pyridine|sulfurochloridic acid,3-methyl-1-pyridin-2-ylpyrazole-4-sulfonyl chloride
Nc1c(-c2ccccn2)cccc1[N+](=O)[O-],CC(=O)Nc1c(-c2ccccn2)cccc1[N+](=O)[O-],[N+:1](=[O:2])([O-:3])[c:4]1[c:5]([NH:16][C:17](=[O:18])[CH3:19])[c:6](-[c:10]2[n:11][cH:12][cH:13][cH:14][cH:15]2)[cH:7][cH:8][cH:9]1>>[N+:1](=[O:2])([O-:3])[c:4]1[c:5]([NH2:16])[c:6](-[c:10]2[n:11][cH:12][cH:13][cH:14][cH:15]2)[cH:7][cH:8][cH:9]1,N-(2-nitro-6-pyridin-2-ylphenyl)acetamide,2-nitro-6-pyridin-2-ylaniline
Cc1nc2cc(O)c(O)c([N+](=O)[O-])c2s1,Cc1nc2cc(O)c(O)cc2s1.O=[N+]([O-])O,[CH3:1][c:2]1[s:3][c:4]2[c:5]([n:6]1)[cH:7][c:8]([OH:12])[c:9]([OH:11])[cH:10]2.[OH:13][N+:14]([O-:15])=[O:16]>>[CH3:1][c:2]1[s:3][c:4]2[c:5]([n:6]1)[cH:7][c:8]([OH:12])[c:9]([OH:11])[c:10]2[N+:14](=[O:13])[O-:15],"2-methyl-1,3-benzothiazole-5,6-diol|nitric acid","2-methyl-7-nitro-1,3-benzothiazole-5,6-diol"
Cc1cccc(C)c1N,Cc1cccc(C)c1O.N,[CH3:1][c:2]1[c:3]([OH:9])[c:4]([CH3:8])[cH:5][cH:6][cH:7]1.[NH3:19]>>[CH3:1][c:2]1[c:3]([NH2:19])[c:4]([CH3:8])[cH:5][cH:6][cH:7]1,"2,6-dimethylphenol|azane","2,6-dimethylaniline"
COC1CCC2(CC1)Cc1ccc(Br)cc1C2=O,O=C1c2cc(Br)ccc2CC12CCC(O)CC2.CC(C)(C)[O-],[Br:1][c:2]1[cH:3][cH:4][c:5]2[c:15]([cH:16]1)[C:14](=[O:17])[C:7]1([CH2:6]2)[CH2:8][CH2:9][CH:10]([OH:13])[CH2:11][CH2:12]1.[CH3:18][C:19]([CH3:20])([O-:21])[CH3:22]>>[Br:1][c:2]1[cH:3][cH:4][c:5]2[c:15]([cH:16]1)[C:14](=[O:17])[C:7]1([CH2:6]2)[CH2:8][CH2:9][CH:10]([O:13][CH3:18])[CH2:11][CH2:12]1,"6-bromo-4'-hydroxyspiro[3H-indene-2,1'-cyclohexane]-1-one|2-methylpropan-2-olate","6-bromo-4'-methoxyspiro[3H-indene-2,1'-cyclohexane]-1-one"
CC(=O)c1ccccc1,CC(=O)c1ccc(I)cc1,[I:1][c:2]1[cH:3][cH:4][c:5]([C:8]([CH3:9])=[O:10])[cH:6][cH:7]1>>[cH:2]1[cH:3][cH:4][c:5]([C:8]([CH3:9])=[O:10])[cH:6][cH:7]1,1-(4-iodophenyl)ethanone,1-phenylethanone
CC(NC(c1ccccc1)c1ccccc1)C(O)CO,CC(N)C(O)CO.NC(c1ccccc1)c1ccccc1,[NH2:1][CH:2]([CH:3]([CH2:4][OH:5])[OH:6])[CH3:7].[NH2:8][CH:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[NH:1]([CH:2]([CH:3]([CH2:4][OH:5])[OH:6])[CH3:7])[CH:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,"3-aminobutane-1,2-diol|diphenylmethanamine","3-(benzhydrylamino)butane-1,2-diol"
C=CC(Cc1ccccc1)NC=O,CCOC=O.C=CC(N)Cc1ccccc1,[CH:12](=[O:13])[O:14][CH2:15][CH3:16].[NH2:1][CH:2]([CH:3]=[CH2:4])[CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[NH:1]([CH:2]([CH:3]=[CH2:4])[CH2:5][c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[CH:12]=[O:13],ethyl formate|1-phenylbut-3-en-2-amine,N-(1-phenylbut-3-en-2-yl)formamide
O=C(O)Cc1cc(F)ccc1O,CC(=O)Oc1ccc(F)cc1CC(=O)O,[C:1](=[O:2])([CH3:3])[O:4][c:5]1[c:6]([CH2:12][C:13](=[O:14])[OH:15])[cH:7][c:8]([F:11])[cH:9][cH:10]1>>[OH:4][c:5]1[c:6]([CH2:12][C:13](=[O:14])[OH:15])[cH:7][c:8]([F:11])[cH:9][cH:10]1,2-(2-acetyloxy-5-fluorophenyl)acetic acid,2-(5-fluoro-2-hydroxyphenyl)acetic acid
CS(=O)(=NC(=O)c1cncc(Br)c1)c1ccccc1,O=C(O)c1cncc(Br)c1.CS(=N)(=O)c1ccccc1,[Br:1][c:2]1[cH:3][n:4][cH:5][c:6]([C:7](=[O:8])[OH:9])[cH:10]1.[CH3:20][S:21](=[O:22])(=[NH:23])[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1>>[Br:1][c:2]1[cH:3][n:4][cH:5][c:6]([C:7](=[O:9])[N:23]=[S:21]([CH3:20])(=[O:22])[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[cH:10]1,5-bromopyridine-3-carboxylic acid|imino-methyl-oxo-phenyl-lambda6-sulfane,5-bromo-N-(methyl-oxo-phenyl-lambda6-sulfanylidene)pyridine-3-carboxamide
Cc1ccc(S(=O)(=O)CCCC[Sn](C)(C)C)cc1,C[Sn](C)(C)CCCCBr.Cc1ccc(S(=O)[O-])cc1,[Br:13][CH2:14][CH2:15][CH2:16][CH2:17][Sn:18]([CH3:19])([CH3:20])[CH3:21].[c:1]1([CH3:10])[cH:2][cH:3][c:4]([S:7](=[O:8])[O-:9])[cH:5][cH:6]1>>[c:1]1([CH3:10])[cH:2][cH:3][c:4]([S:7](=[O:8])(=[O:9])[CH2:14][CH2:15][CH2:16][CH2:17][Sn:18]([CH3:19])([CH3:20])[CH3:21])[cH:5][cH:6]1,4-bromobutyl(trimethyl)stannane|4-methylbenzenesulfinate,trimethyl-[4-(4-methylphenyl)sulfonylbutyl]stannane
COC1CCN(c2ccc(C(=O)O)cc2)CC1,CI.O=C(O)c1ccc(N2CCC(O)CC2)cc1,[CH3:17][I:18].[OH:1][CH:2]1[CH2:3][CH2:4][N:5]([c:8]2[cH:9][cH:10][c:11]([C:12](=[O:13])[OH:14])[cH:15][cH:16]2)[CH2:6][CH2:7]1>>[O:1]([CH:2]1[CH2:3][CH2:4][N:5]([c:8]2[cH:9][cH:10][c:11]([C:12](=[O:13])[OH:14])[cH:15][cH:16]2)[CH2:6][CH2:7]1)[CH3:17],iodomethane|4-(4-hydroxypiperidin-1-yl)benzoic acid,4-(4-methoxypiperidin-1-yl)benzoic acid
FC(F)(F)C(c1ccc(Br)cc1)C(F)(F)F,O=C(c1ccc(Br)cc1)C(F)(F)F.O=C([O-])C(F)(F)Cl.[F-],[Br:1][c:2]1[cH:3][cH:4][c:5]([C:8]([C:9]([F:10])([F:11])[F:12])=[O:13])[cH:6][cH:7]1.[Cl:33][C:34]([C:35]([O-:36])=[O:37])([F:38])[F:39].[F-:41]>>[Br:1][c:2]1[cH:3][cH:4][c:5]([CH:8]([C:9]([F:10])([F:11])[F:12])[C:34]([F:38])([F:39])[F:41])[cH:6][cH:7]1,"1-(4-bromophenyl)-2,2,2-trifluoroethanone|2-chloro-2,2-difluoroacetate|fluoride","1-bromo-4-(1,1,1,3,3,3-hexafluoropropan-2-yl)benzene"
CC(=O)c1cc(CN2CCOCC2)sc1Cl,Clc1sc(CN2CCOCC2)cc1Br.CON(C)C(C)=O,[Br:1][c:2]1[cH:3][c:4]([CH2:8][N:9]2[CH2:10][CH2:11][O:12][CH2:13][CH2:14]2)[s:5][c:6]1[Cl:7].[CH3:20][O:21][N:22]([C:23]([CH3:24])=[O:25])[CH3:26]>>[c:2]1([C:23]([CH3:24])=[O:25])[cH:3][c:4]([CH2:8][N:9]2[CH2:10][CH2:11][O:12][CH2:13][CH2:14]2)[s:5][c:6]1[Cl:7],4-[(4-bromo-5-chlorothiophen-2-yl)methyl]morpholine|N-methoxy-N-methylacetamide,1-[2-chloro-5-(morpholin-4-ylmethyl)thiophen-3-yl]ethanone
N#Cc1cccc(N2CCNC2=O)c1,N#Cc1cccc(NC(=O)NCCCl)c1,[Cl:1][CH2:2][CH2:3][NH:4][C:5](=[O:6])[NH:7][c:8]1[cH:9][c:10]([C:14]#[N:15])[cH:11][cH:12][cH:13]1>>[CH2:2]1[CH2:3][NH:4][C:5](=[O:6])[N:7]1[c:8]1[cH:9][c:10]([C:14]#[N:15])[cH:11][cH:12][cH:13]1,1-(2-chloroethyl)-3-(3-cyanophenyl)urea,3-(2-oxoimidazolidin-1-yl)benzonitrile
C=CC(=O)OCCOC(=O)Nc1ccc(SC)cc1,C=CC(=O)OCCO.CSc1ccc(N=C=O)cc1,[C:28]([CH:29]=[CH2:30])(=[O:31])[O:32][CH2:33][CH2:34][OH:35].[CH3:17][S:18][c:19]1[cH:20][cH:21][c:22]([N:25]=[C:26]=[O:27])[cH:23][cH:24]1>>[CH3:17][S:18][c:19]1[cH:20][cH:21][c:22]([NH:25][C:26](=[O:27])[O:35][CH2:34][CH2:33][O:32][C:28]([CH:29]=[CH2:30])=[O:31])[cH:23][cH:24]1,2-hydroxyethyl prop-2-enoate|1-isocyanato-4-methylsulfanylbenzene,2-[(4-methylsulfanylphenyl)carbamoyloxy]ethyl prop-2-enoate
CN(C)CCOc1ccc(O)cc1,CN(C)CCOc1ccc(OCc2ccccc2)cc1,[CH2:1]([c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1)[O:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH2:14][CH2:15][N:16]([CH3:17])[CH3:18])[cH:19][cH:20]1>>[OH:8][c:9]1[cH:10][cH:11][c:12]([O:13][CH2:14][CH2:15][N:16]([CH3:17])[CH3:18])[cH:19][cH:20]1,"N,N-dimethyl-2-(4-phenylmethoxyphenoxy)ethanamine",4-[2-(dimethylamino)ethoxy]phenol
Nc1ccc(OCCO)cc1,O=[N+]([O-])c1ccc(OCCO)cc1,[N+:1]([O-:2])(=[O:3])[c:4]1[cH:5][cH:6][c:7]([O:8][CH2:9][CH2:10][OH:11])[cH:12][cH:13]1>>[NH2:1][c:4]1[cH:5][cH:6][c:7]([O:8][CH2:9][CH2:10][OH:11])[cH:12][cH:13]1,2-(4-nitrophenoxy)ethanol,2-(4-aminophenoxy)ethanol
CCC(O)C1CCC2(CC1)OCCO2,CC[Mg+].O=CC1CCC2(CC1)OCCO2,[CH2:14]([CH3:15])[Mg+:16].[O:1]1[CH2:2][CH2:3][O:4][C:5]12[CH2:6][CH2:7][CH:8]([CH:11]=[O:12])[CH2:9][CH2:10]2>>[O:1]1[CH2:2][CH2:3][O:4][C:5]12[CH2:6][CH2:7][CH:8]([CH:11]([OH:12])[CH2:14][CH3:15])[CH2:9][CH2:10]2,"CC[Mg+]|1,4-dioxaspiro[4.5]decane-8-carbaldehyde","1-(1,4-dioxaspiro[4.5]decan-8-yl)propan-1-ol"
