reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
N#Cc1ccc(Br)cc1.[Cl-].CN1CCC(Cl)CC1.[Mg].[NH4+].C1CCOC1.O,4-bromobenzonitrile|chloride|4-chloro-1-methylpiperidine|magnesium|azanium|oxolane|oxidane,CN1CCC(C(=O)c2ccc(Br)cc2)CC1,(4-bromophenyl)-(1-methylpiperidin-4-yl)methanone,,,
C1CCOC1.CC(C)NC(C)C.O=Cc1ccccc1Cl.Clc1cccc(Cl)n1.[Li],"oxolane|N-propan-2-ylpropan-2-amine|2-chlorobenzaldehyde|2,6-dichloropyridine|lithium",OC(c1ccccc1Cl)c1ccc(Cl)nc1Cl,"(2-chlorophenyl)-(2,6-dichloropyridin-3-yl)methanol",,,
CC(C)(C)N1CC([N+](=O)[O-])([N+](=O)[O-])C1.C=C(C)C.ClC(Cl)Cl.O=C(Cl)OCc1ccccc1.O=[N+]([O-])N1CC([N+](=O)[O-])([N+](=O)[O-])C1,"1-tert-butyl-3,3-dinitroazetidine|2-methylprop-1-ene|chloroform|benzyl carbonochloridate|1,3,3-trinitroazetidine",CC(C)(C)N1CC([N+](=O)[O-])([N+](=O)[O-])C1.Cl,"1-tert-butyl-3,3-dinitroazetidine|chlorane",,,
B.C1CCOC1.CSC.O=C(CCl)Nc1ccc2c(c1)COC2=O.Cl.[Na+].[OH-],borane|oxolane|methylsulfanylmethane|2-chloro-N-(1-oxo-3H-2-benzofuran-5-yl)acetamide|chlorane|sodium(1+)|hydroxide,O=C1OCc2cc(NCCCl)ccc21,5-(2-chloroethylamino)-3H-2-benzofuran-1-one,,,
O=C([O-])[O-].CC1(C)OB(c2cn[nH]c2)OC1(C)C.CC#N.CCOC(C)=O.BrCC1CC1.[Cs+].[Cs+],"carbonate|4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole|acetonitrile|ethyl acetate|bromomethylcyclopropane|cesium(1+)|cesium(1+)",CC1(C)OB(c2cnn(CC3CC3)c2)OC1(C)C,"1-(cyclopropylmethyl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrazole",,,
CCOC(=O)c1cnc2c(cnn2CC)c1Cl.[K+].C1COCCO1.[OH-].O,"ethyl 4-chloro-1-ethylpyrazolo[3,4-b]pyridine-5-carboxylate|potassium(1+)|1,4-dioxane|hydroxide|oxidane",CCn1ncc2c(Cl)c(C(=O)O)cnc21,"4-chloro-1-ethylpyrazolo[3,4-b]pyridine-5-carboxylic acid",,,
[Li]CCCC.Cn1ncc2c1CC(C)(C)CC2=O.CCCCCC.CC(C)=O.CCOC=O.CC(C)NC(C)C.ClCCl.C1CCOC1.O,"lithium;butane|1,6,6-trimethyl-5,7-dihydroindazol-4-one|hexane|propan-2-one|ethyl formate|N-propan-2-ylpropan-2-amine|dichloromethane|oxolane|oxidane",Cn1ncc2c1CC(C)(C)C(C=O)C2=O,"1,6,6-trimethyl-4-oxo-5,7-dihydroindazole-5-carbaldehyde",,,
O=C(Cl)c1ccccc1.Nc1ccc2ccc(Cl)nc2n1.c1ccncc1,"benzoyl chloride|7-chloro-1,8-naphthyridin-2-amine|pyridine",O=C(Nc1ccc2ccc(Cl)nc2n1)c1ccccc1,"N-(7-chloro-1,8-naphthyridin-2-yl)benzamide",,,
CC(C)(C)O.CCCOc1ccc(S)cc1C(N)=O.O.O=S(=O)(O)O,2-methylpropan-2-ol|2-propoxy-5-sulfanylbenzamide|oxidane|sulfuric acid,CCCOc1ccc(SC(C)(C)C)cc1C(N)=O,5-tert-butylsulfanyl-2-propoxybenzamide,,,
O=C([O-])[O-].CCN(CC)CC.CC#N.C=C(C)C(F)(F)F.COC(=O)c1ccc(I)cc1.[Na+].[Na+].CC(=O)[O-].CC(=O)[O-].[Pd+2],"carbonate|N,N-diethylethanamine|acetonitrile|3,3,3-trifluoro-2-methylprop-1-ene|methyl 4-iodobenzoate|sodium(1+)|sodium(1+)|acetate|acetate|palladium(2+)",COC(=O)c1ccc(C=C(C)C(F)(F)F)cc1,"methyl 4-(3,3,3-trifluoro-2-methylprop-1-enyl)benzoate",,,
[BH4-].CO.Cc1c(C(=O)C2CCCCC2)oc2cccc(F)c12.[Na+].C1CCOC1,boranuide|methanol|cyclohexyl-(4-fluoro-3-methyl-1-benzofuran-2-yl)methanone|sodium(1+)|oxolane,Cc1c(C(O)C2CCCCC2)oc2cccc(F)c12,cyclohexyl-(4-fluoro-3-methyl-1-benzofuran-2-yl)methanol,,,
C#CCO.CCCCCCCC#CCO.COCCO[AlH2-]OCCOC.[Na+],prop-2-yn-1-ol|dec-2-yn-1-ol|bis(2-methoxyethoxy)alumanuide|sodium(1+),CCCCCCCC=CCO,dec-2-en-1-ol,,,
Oc1cccnc1Br.CI.[H-].[Na+].CN(C)C=O.O,"2-bromopyridin-3-ol|iodomethane|hydride|sodium(1+)|N,N-dimethylformamide|oxidane",COc1cccnc1Br,2-bromo-3-methoxypyridine,,,
ClCCl.CNCc1ccccc1.O=C1C=CCO1,dichloromethane|N-methyl-1-phenylmethanamine|2H-furan-5-one,CN(Cc1ccccc1)C1COC(=O)C1,4-[benzyl(methyl)amino]oxolan-2-one,,,
COCCCOc1cc(CO)cc(OC)c1.Cc1ccccc1.O=C(O)C(F)(F)F.O=[Mn]=O,"[3-methoxy-5-(3-methoxypropoxy)phenyl]methanol|toluene|2,2,2-trifluoroacetic acid|dioxomanganese",COCCCOc1cc(C=O)cc(OC)c1,3-methoxy-5-(3-methoxypropoxy)benzaldehyde,,,
[Al+3].COc1ccc(C(=O)c2ccc(Br)c(C)c2)cc1.[Cl-].[Cl-].[Cl-].O.c1ccccc1,aluminum(3+)|(4-bromo-3-methylphenyl)-(4-methoxyphenyl)methanone|chloride|chloride|chloride|oxidane|benzene,Cc1cc(C(=O)c2ccc(O)cc2)ccc1Br,(4-bromo-3-methylphenyl)-(4-hydroxyphenyl)methanone,,,
O=C(Cl)c1ccccc1.CC1(C)OC2CSC(C=O)C2O1.c1ccncc1,"benzoyl chloride|2,2-dimethyl-3a,4,6,6a-tetrahydrothieno[3,4-d][1,3]dioxole-4-carbaldehyde|pyridine",CC1(C)OC2CSC(COC(=O)c3ccccc3)C2O1,"(2,2-dimethyl-3a,4,6,6a-tetrahydrothieno[3,4-d][1,3]dioxol-4-yl)methyl benzoate",,,
Cc1cc2c(Br)cc(F)c(F)c2o1.C1CCOC1.[Li]CCCC.COB(OC)OC.CC(=O)O.CC1(C)CCCC(C)(C)N1.Cl.O.OO,"4-bromo-6,7-difluoro-2-methyl-1-benzofuran|oxolane|lithium;butane|trimethyl borate|acetic acid|2,2,6,6-tetramethylpiperidine|chlorane|oxidane|hydrogen peroxide",Cc1cc2c(Br)c(O)c(F)c(F)c2o1,"4-bromo-6,7-difluoro-2-methyl-1-benzofuran-5-ol",,,
CC[NH+](CC)CC.CCN(CC)CC.[Cl-].C[Si](C)(Cl)CC[Si](C)(C)Cl.ClCCl.NCc1ccc(F)cc1F.[Na+].O=P([O-])(O)O,"triethylazanium|N,N-diethylethanamine|chloride|chloro-[2-[chloro(dimethyl)silyl]ethyl]-dimethylsilane|dichloromethane|(2,4-difluorophenyl)methanamine|sodium(1+)|dihydrogen phosphate",C[Si]1(C)CC[Si](C)(C)N1Cc1ccc(F)cc1F,"1-[(2,4-difluorophenyl)methyl]-2,2,5,5-tetramethyl-1,2,5-azadisilolidine",,,
CCOC(C)=O.NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl.Cl[Sn]Cl,ethyl acetate|2-chloro-5-nitrobenzenesulfonamide|dichlorotin,Nc1ccc(Cl)c(S(N)(=O)=O)c1,5-amino-2-chlorobenzenesulfonamide,,,
NC(=S)S.CC(=O)[O-].CNCc1ccccc1C(N)c1ccccc1.CC(C)O.[Cl-].Cl.Cl.[K+].[K+].S=C=S,carbamodithioic acid|acetate|[2-(methylaminomethyl)phenyl]-phenylmethanamine|propan-2-ol|chloride|chlorane|chlorane|potassium(1+)|potassium(1+)|S=C=S,CN1Cc2ccccc2C(c2ccccc2)NC1=S,"2-methyl-5-phenyl-4,5-dihydro-1H-2,4-benzodiazepine-3-thione",,,
Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-].[N-]=C=O.Nc1ccccc1,1-methyl-4-methylsulfonyl-2-nitrobenzene|isocyanate|aniline,Cc1ccc(S(C)(=O)=O)cc1N=C=O,2-isocyanato-1-methyl-4-methylsulfonylbenzene,,,
CC(C)(C)OC(=O)N=[N+]=[N-].CC(=O)NCc1ccc(CC(=O)O)s1.[Na+].C1COCCO1.[OH-],"tert-butyl N-diazocarbamate|2-[5-(acetamidomethyl)thiophen-2-yl]acetic acid|sodium(1+)|1,4-dioxane|hydroxide",CC(C)(C)OC(=O)NCc1ccc(CC(=O)O)s1,2-[5-[[(2-methylpropan-2-yl)oxycarbonylamino]methyl]thiophen-2-yl]acetic acid,,,
C1CCOC1.CCN(CC)CC.CN1CCNCC1.C#CC(C)(C)OC(C)=O.Cl[Cu]Cl,"oxolane|N,N-diethylethanamine|1-methylpiperazine|2-methylbut-3-yn-2-yl acetate|dichlorocopper",C#CC(C)(C)N1CCN(C)CC1,1-methyl-4-(2-methylbut-3-yn-2-yl)piperazine,,,
CCOC(=O)c1nn(CC)c2ccc([N+](=O)[O-])cc12.Cl.[Li+].C1CCOC1.[OH-].O,ethyl 1-ethyl-5-nitroindazole-3-carboxylate|chlorane|lithium(1+)|oxolane|hydroxide|oxidane,CCn1nc(C(=O)O)c2cc([N+](=O)[O-])ccc21,1-ethyl-5-nitroindazole-3-carboxylic acid,,,
CO.COS(=O)(=O)OC.[Na+].[Na+].O=C([O-])[O-].CCOC(=O)C(=NO)C(C)=O.O,methanol|dimethyl sulfate|sodium(1+)|sodium(1+)|carbonate|ethyl 3-hydroxy-2-nitrosobut-2-enoate|oxidane,CCOC(=O)C(=NOC)C(C)=O,ethyl 2-methoxyimino-3-oxobutanoate,,,
BrBr.Cn1nc(CO)c2ccccc21.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1,molecular bromine|(1-methylindazol-3-yl)methanol|acetonitrile|triphenylphosphane,Cn1nc(CBr)c2ccccc21,3-(bromomethyl)-1-methylindazole,,,
O=C=Nc1ccc(F)cc1.CN1CCCC1=N.c1ccccc1,1-fluoro-4-isocyanatobenzene|1-methylpyrrolidin-2-imine|benzene,CN1CCCC1=NC(=O)Nc1ccc(F)cc1,1-(4-fluorophenyl)-3-(1-methylpyrrolidin-2-ylidene)urea,,,
CC#CCOc1ccc(C(=O)OC)nc1.C1CCOC1.CCOC(C)=O.Cl.[Li+].[OH-].O,methyl 5-but-2-ynoxypyridine-2-carboxylate|oxolane|ethyl acetate|chlorane|lithium(1+)|hydroxide|oxidane,CC#CCOc1ccc(C(=O)O)nc1,5-but-2-ynoxypyridine-2-carboxylic acid,,,
CCO.O=C1OC(c2ccccc2)c2ccccc21,ethanol|3-phenyl-3H-2-benzofuran-1-one,O=C(O)c1ccccc1Cc1ccccc1,2-benzylbenzoic acid,,,
[Al+3].CCCc1ncc(C(=O)OCC)s1.CCOC(C)=O.[H-].[H-].[H-].[H-].[Li+].O,"aluminum(3+)|ethyl 2-propyl-1,3-thiazole-5-carboxylate|ethyl acetate|hydride|hydride|hydride|hydride|lithium(1+)|oxidane",CCCc1ncc(CO)s1,"(2-propyl-1,3-thiazol-5-yl)methanol",,,
CCOCC.CC(C)(C)O.CN(C)c1ccccc1.O=C(Cl)CCCCl,"ethoxyethane|2-methylpropan-2-ol|N,N-dimethylaniline|4-chlorobutanoyl chloride",CC(C)(C)OC(=O)CCCCl,tert-butyl 4-chlorobutanoate,,,
[Br-].C1CCOC1.C[Mg+].COc1cc2c(cc1C(C)=O)N(C)CCO2,"bromide|oxolane|C[Mg+]|1-(7-methoxy-4-methyl-2,3-dihydro-1,4-benzoxazin-6-yl)ethanone",COc1cc2c(cc1C(C)C)N(C)CCO2,"7-methoxy-4-methyl-6-propan-2-yl-2,3-dihydro-1,4-benzoxazine",,,
Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1.Nc1ccc([N+](=O)[O-])cc1C(F)(F)F,4-nitro-3-(trifluoromethyl)aniline|4-nitro-2-(trifluoromethyl)aniline,O=[N+]([O-])c1ccccc1C(F)(F)F,1-nitro-2-(trifluoromethyl)benzene,,,
ClCCCBr.O=C([O-])[O-].Oc1ccc(OCc2ccccc2)cc1.CN(C)C=O.[K+].[K+],"1-bromo-3-chloropropane|carbonate|4-phenylmethoxyphenol|N,N-dimethylformamide|potassium(1+)|potassium(1+)",ClCCCOc1ccc(OCc2ccccc2)cc1,1-(3-chloropropoxy)-4-phenylmethoxybenzene,,,
CCOCC.CS(C)=O.CC1CC(C)(C)N(CCCl)C2CCCCC12.N#C[Na].O,"ethoxyethane|methylsulfinylmethane|1-(2-chloroethyl)-2,2,4-trimethyl-3,4,4a,5,6,7,8,8a-octahydroquinoline|sodium;cyanide|oxidane",CC1CC(C)(C)N(CCC#N)C2CCCCC12,"3-(2,2,4-trimethyl-3,4,4a,5,6,7,8,8a-octahydroquinolin-1-yl)propanenitrile",,,
[Br-].[Br-].[Br-].CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.Cc1ccc(N)cc1.Nc1ccccc1.Nc1ccc(F)cc1,bromide|bromide|bromide|tetrabutylazanium|tetrabutylazanium|tetrabutylazanium|4-methylaniline|aniline|4-fluoroaniline,Cc1ccc(N)c(Br)c1,2-bromo-4-methylaniline,,,
CNc1ccccc1.Clc1nc(Cl)c2ccccc2n1,"N-methylaniline|2,4-dichloroquinazoline",CN(c1ccccc1)c1nc(Cl)nc2ccccc12,2-chloro-N-methyl-N-phenylquinazolin-4-amine,,,
CCO.CCOC(OCC)c1nc(C2CC2)nc(Cl)c1Cl.N,"ethanol|4,5-dichloro-2-cyclopropyl-6-(diethoxymethyl)pyrimidine|azane",CCOC(OCC)c1nc(C2CC2)nc(N)c1Cl,5-chloro-2-cyclopropyl-6-(diethoxymethyl)pyrimidin-4-amine,,,
CCO.CC1(C)Cc2cc(C3CCC(=O)CC3)ccc2O1,"ethanol|4-(2,2-dimethyl-3H-1-benzofuran-5-yl)cyclohexan-1-one",CC1(C)Cc2cc(C3=CCC(=O)CC3)ccc2O1,"4-(2,2-dimethyl-3H-1-benzofuran-5-yl)cyclohex-3-en-1-one",,,
CNS(=O)(=O)CCCCC#N.N,4-cyano-N-methylbutane-1-sulfonamide|azane,CNS(=O)(=O)CCCCCN,5-amino-N-methylpentane-1-sulfonamide,,,
BrCCBr.C=O.CCCCC(C)CCl.I.[Mg].C1CCOC1.O=S(=O)(O)O,"1,2-dibromoethane|formaldehyde|1-chloro-2-methylhexane|iodane|magnesium|oxolane|sulfuric acid",CCCCC(C)CCO,3-methylheptan-1-ol,,,
COC(=O)c1cc(Cl)ccc1F.Oc1cncc(F)c1,methyl 5-chloro-2-fluorobenzoate|5-fluoropyridin-3-ol,COC(=O)c1cc(Cl)ccc1Oc1cncc(F)c1,methyl 5-chloro-2-(5-fluoropyridin-3-yl)oxybenzoate,,,
CCCCCC(C)(C)NC(=O)CCl.NCc1ccccc1.c1ccccc1,2-chloro-N-(2-methylheptan-2-yl)acetamide|phenylmethanamine|benzene,CCCCCC(C)(C)NC(=O)CNCc1ccccc1,2-(benzylamino)-N-(2-methylheptan-2-yl)acetamide,,,
CC(=O)O.Cc1ccc2c(c1)C(=O)c1ccccc1S2(=O)=O.O=[Cr](=O)=O.O.O=S(=O)(O)O,"acetic acid|2-methyl-10,10-dioxothioxanthen-9-one|trioxochromium|oxidane|sulfuric acid",O=C(O)c1ccc2c(c1)C(=O)c1ccccc1S2(=O)=O,"9,10,10-trioxothioxanthene-2-carboxylic acid",,,
CCO.N#CCc1c(Cl)cccc1Cl.Cl.NO.[Na+].[Na+].[Na+].O=C([O-])[O-].O.O=P([O-])(O)O,"ethanol|2-(2,6-dichlorophenyl)acetonitrile|chlorane|hydroxylamine|sodium(1+)|sodium(1+)|sodium(1+)|carbonate|oxidane|dihydrogen phosphate",NC(Cc1c(Cl)cccc1Cl)=NO,"2-(2,6-dichlorophenyl)-N'-hydroxyethanimidamide",,,
C#CCO.ClC(Cl)Cl.CCN(C(C)C)C(C)C.[Cu]I.Cc1ccc(I)cc1C.C1CCOC1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1,"prop-2-yn-1-ol|chloroform|N-ethyl-N-propan-2-ylpropan-2-amine|iodocopper|4-iodo-1,2-dimethylbenzene|oxolane|1,5-diphenylpenta-1,4-dien-3-one|1,5-diphenylpenta-1,4-dien-3-one|1,5-diphenylpenta-1,4-dien-3-one|palladium|palladium|triphenylphosphane",Cc1ccc(C#CCO)cc1C,"3-(3,4-dimethylphenyl)prop-2-yn-1-ol",,,
CO.O.O=C(O)c1ccc(O)cc1.O=S(=O)(O)O,methanol|oxidane|4-hydroxybenzoic acid|sulfuric acid,COC(=O)c1ccc(O)cc1,methyl 4-hydroxybenzoate,,,
CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.ClCCl.[Cu+2].Oc1cccc2c1CCCN2.OB(O)c1ccccc1,"acetate|acetate|N,N-diethylethanamine|dichloromethane|copper(2+)|1,2,3,4-tetrahydroquinolin-5-ol|phenylboronic acid",c1ccc(Oc2cccc3c2CCCN3)cc1,"5-phenoxy-1,2,3,4-tetrahydroquinoline",,,
ClCCl.CCN(C(C)C)C(C)C.CC(O)(CO)Cn1cc([N+](=O)[O-])nc1Cl.COCCl,"dichloromethane|N-ethyl-N-propan-2-ylpropan-2-amine|3-(2-chloro-4-nitroimidazol-1-yl)-2-methylpropane-1,2-diol|chloro(methoxy)methane",COCOCC(C)(O)Cn1cc([N+](=O)[O-])nc1Cl,1-(2-chloro-4-nitroimidazol-1-yl)-3-(methoxymethoxy)-2-methylpropan-2-ol,,,
O=C([O-])C(O)C(O)C(=O)[O-].CC(C)C[Al+]CC(C)C.COC(=O)C1COC(C)(C)N1C(=O)OC(C)(C)C.CO.Cc1ccccc1.[H-].[K+].[Na+],"2,3-dihydroxybutanedioate|bis(2-methylpropyl)alumanylium|3-O-tert-butyl 4-O-methyl 2,2-dimethyl-1,3-oxazolidine-3,4-dicarboxylate|methanol|toluene|hydride|potassium(1+)|sodium(1+)",CC(C)(C)OC(=O)N1C(C=O)COC1(C)C,"tert-butyl 4-formyl-2,2-dimethyl-1,3-oxazolidine-3-carboxylate",,,
[Al+3].C1CCOC1.CC1(C)CC(=O)Nc2ccccc21.[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-].O,"aluminum(3+)|oxolane|4,4-dimethyl-1,3-dihydroquinolin-2-one|hydride|hydride|hydride|hydride|lithium(1+)|sodium(1+)|hydroxide|oxidane",CC1(C)CCNc2ccccc21,"4,4-dimethyl-2,3-dihydro-1H-quinoline",,,
C1CCOC1.CC(C)N.[Cl-].O=C(Cl)C(=O)Cl.CN(C)C=O.O=C(O)c1cccc(-c2ccccc2)c1,"oxolane|propan-2-amine|chloride|oxalyl dichloride|N,N-dimethylformamide|3-phenylbenzoic acid",CC(C)NC(=O)c1cccc(-c2ccccc2)c1,3-phenyl-N-propan-2-ylbenzamide,,,
CCn1nccc1-c1coc(C(=O)OC)c1.C1CCOC1.O=C1CCC(=O)N1Cl,"methyl 4-(2-ethylpyrazol-3-yl)furan-2-carboxylate|oxolane|1-chloropyrrolidine-2,5-dione",CCn1ncc(Cl)c1-c1coc(C(=O)OC)c1,methyl 4-(4-chloro-2-ethylpyrazol-3-yl)furan-2-carboxylate,,,
CCOC(=O)CCCCC1CCCC1=O.CC(=O)OC(C)=O.O.Cc1ccc(S(=O)(=O)O)cc1,ethyl 5-(2-oxocyclopentyl)pentanoate|acetyl acetate|oxidane|4-methylbenzenesulfonic acid,CCOC(=O)CCCCC1=C(OC(C)=O)CCC1,ethyl 5-(2-acetyloxycyclopenten-1-yl)pentanoate,,,
CCOC(=O)C(C)C(C)=O.CCO.CC#N.Cl.[K+].O=N[O-].[Na+].[OH-].O.Nc1ccc(O)cc1[N+](=O)[O-],ethyl 2-methyl-3-oxobutanoate|ethanol|acetonitrile|chlorane|potassium(1+)|nitrite|sodium(1+)|hydroxide|oxidane|4-amino-3-nitrophenol,CCOC(=O)C(C)=NNc1ccc(O)cc1[N+](=O)[O-],ethyl 2-[(4-hydroxy-2-nitrophenyl)hydrazinylidene]propanoate,,,
ClCCl.O=C(OO)c1cccc(Cl)c1.COC(=O)c1ccc(-c2cnc(SC)nn2)cc1F,"dichloromethane|3-chlorobenzenecarboperoxoic acid|methyl 2-fluoro-4-(3-methylsulfanyl-1,2,4-triazin-6-yl)benzoate",COC(=O)c1ccc(-c2cnc(S(C)=O)nn2)cc1F,"methyl 2-fluoro-4-(3-methylsulfinyl-1,2,4-triazin-6-yl)benzoate",,,
CC(=O)OC1CCc2c1cccc2[N+](=O)[O-].CCO.[H][H].O=[Pt],"(4-nitro-2,3-dihydro-1H-inden-1-yl) acetate|ethanol|molecular hydrogen|oxoplatinum",CC(=O)OC1CCc2c(N)cccc21,"(4-amino-2,3-dihydro-1H-inden-1-yl) acetate",,,
COC(=O)CC(=O)OC.C[O-].CO.[Na+].Cc1ccccc1C,"dimethyl propanedioate|methanolate|methanol|sodium(1+)|1,2-xylene",COC(=O)C1C(=O)COC1=O,"methyl 2,4-dioxooxolane-3-carboxylate",,,
CC(C)(C)c1ccc(N)cc1.O=C1CCC(=O)N1Br.CN(C)C=O.O,"4-tert-butylaniline|1-bromopyrrolidine-2,5-dione|N,N-dimethylformamide|oxidane",CC(C)(C)c1ccc(N)c(Br)c1,2-bromo-4-tert-butylaniline,,,
[BH4-].CCOC(=O)c1cc(C(C)O[Si](C)(C)C(C)(C)C)on1.CCO.[Na+].O,"boranuide|ethyl 5-[1-[tert-butyl(dimethyl)silyl]oxyethyl]-1,2-oxazole-3-carboxylate|ethanol|sodium(1+)|oxidane",CC(O[Si](C)(C)C(C)(C)C)c1cc(CO)no1,"[5-[1-[tert-butyl(dimethyl)silyl]oxyethyl]-1,2-oxazol-3-yl]methanol",,,
CCC1CCC(NC(=O)C2CC2CO)CC1.CC1CCC(NC(=O)C2CC2COS(C)(=O)=O)CC1,N-(4-ethylcyclohexyl)-2-(hydroxymethyl)cyclopropane-1-carboxamide|[2-[(4-methylcyclohexyl)carbamoyl]cyclopropyl]methyl methanesulfonate,CCC1CCC(NC(=O)C2CC2COS(C)(=O)=O)CC1,CCC1CCC(NC(=O)C2CC2COS(C)(=O)=O)CC1,,,
CC(=O)[O-].CC(=O)[O-].NC(=S)Nc1ccccc1-c1ccc(F)cc1.[K+].[OH-].O.O.O.O.[Pb+2],acetate|acetate|[2-(4-fluorophenyl)phenyl]thiourea|potassium(1+)|hydroxide|oxidane|oxidane|oxidane|oxidane|lead(2+),N#CNc1ccccc1-c1ccc(F)cc1,[2-(4-fluorophenyl)phenyl]cyanamide,,,
Brc1nccs1.COc1ccc(C#N)cc1OC.CCOCC.CCCCCC.Cl.[Li]CCCC.[Na+].O=C([O-])O,"2-bromo-1,3-thiazole|3,4-dimethoxybenzonitrile|ethoxyethane|hexane|chlorane|lithium;butane|sodium(1+)|hydrogen carbonate",COc1ccc(C(=O)c2nccs2)cc1OC,"(3,4-dimethoxyphenyl)-(1,3-thiazol-2-yl)methanone",,,
CCCc1c(C)nc[nH]c1=O.O=P(Cl)(Cl)Cl,4-methyl-5-propyl-1H-pyrimidin-6-one|phosphoryl trichloride,CCCc1c(C)ncnc1Cl,4-chloro-6-methyl-5-propylpyrimidine,,,
CCOCC.Cc1cc(C=O)cc(C)c1O.[Cl-].C[Si](C)(C)CCl.[Mg].[NH4+],"ethoxyethane|4-hydroxy-3,5-dimethylbenzaldehyde|chloride|chloromethyl(trimethyl)silane|magnesium|azanium",Cc1cc(C(O)C[Si](C)(C)C)cc(C)c1O,"4-(1-hydroxy-2-trimethylsilylethyl)-2,6-dimethylphenol",,,
CC(=O)OC(C)=O.O=Cc1ccccc1.[Na+].[OH-].c1cnc2c(c1)CCCC2,"acetyl acetate|benzaldehyde|sodium(1+)|hydroxide|5,6,7,8-tetrahydroquinoline",C(=C1CCCc2cccnc21)c1ccccc1,"8-benzylidene-6,7-dihydro-5H-quinoline",,,
[Br-].CC[Mg+].C1CCOC1.Cc1ccnc(C#N)n1.CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-].O.[Ti+4],bromide|CC[Mg+]|oxolane|4-methylpyrimidine-2-carbonitrile|propan-2-olate|propan-2-olate|propan-2-olate|propan-2-olate|oxidane|titanium(4+),Cc1ccnc(C2(N)CC2)n1,1-(4-methylpyrimidin-2-yl)cyclopropan-1-amine,,,
O=C([O-])[O-].ClCc1ccccc1.[K+].[K+].CN(C)C=O.O=c1cc(CO)occ1O,"carbonate|chloromethylbenzene|potassium(1+)|potassium(1+)|N,N-dimethylformamide|5-hydroxy-2-(hydroxymethyl)pyran-4-one",O=c1cc(CO)occ1OCc1ccccc1,2-(hydroxymethyl)-5-phenylmethoxypyran-4-one,,,
CCO.Cl.[Na+].[OH-].COC(=O)C(O)CC1(C)CC1,ethanol|chlorane|sodium(1+)|hydroxide|methyl 2-hydroxy-3-(1-methylcyclopropyl)propanoate,CC1(CC(O)C(=O)O)CC1,2-hydroxy-3-(1-methylcyclopropyl)propanoic acid,,,
CC(=O)COc1ccc2c(c1)C(=O)NC(C)(C)O2.Cl.C1COCCO1,"2,2-dimethyl-6-(2-oxopropoxy)-3H-1,3-benzoxazin-4-one|chlorane|1,4-dioxane",CC(=O)COc1ccc(O)c(C(N)=O)c1,2-hydroxy-5-(2-oxopropoxy)benzamide,,,
O=C([O-])[O-].CCC(C)=O.[K+].[K+].C=CC(C)=O.Cc1cc(C)c(O)c(C=O)c1,"carbonate|butan-2-one|potassium(1+)|potassium(1+)|but-3-en-2-one|2-hydroxy-3,5-dimethylbenzaldehyde",CC(=O)C1=Cc2cc(C)cc(C)c2OC1,"1-(6,8-dimethyl-2H-chromen-3-yl)ethanone",,,
COCCOC.COc1cc(C(=O)O)cc(OC)c1OC.O=C(Cl)C(=O)Cl.CN(C)C=O,"1,2-dimethoxyethane|3,4,5-trimethoxybenzoic acid|oxalyl dichloride|N,N-dimethylformamide",COc1cc(C(=O)Cl)cc(OC)c1OC,"3,4,5-trimethoxybenzoyl chloride",,,
CC#N.CC(C)N(C(C)C)P(Cl)N(C(C)C)C(C)C.ClP(Cl)Cl,acetonitrile|N-[chloro-[di(propan-2-yl)amino]phosphanyl]-N-propan-2-ylpropan-2-amine|trichlorophosphane,CC(C)N(C(C)C)P(Cl)Cl,N-dichlorophosphanyl-N-propan-2-ylpropan-2-amine,,,
CC#N.O=C1CCC(=O)N1Cl.Nc1cc(-c2ccccc2)ns1,"acetonitrile|1-chloropyrrolidine-2,5-dione|3-phenyl-1,2-thiazol-5-amine",Nc1snc(-c2ccccc2)c1Cl,"4-chloro-3-phenyl-1,2-thiazol-5-amine",,,
COCCBr.CCOC(C)=O.Cl.[H-].NC1Cc2ccccc2NC1=O.[Na+].CN(C)C=O,"1-bromo-2-methoxyethane|ethyl acetate|chlorane|hydride|3-amino-3,4-dihydro-1H-quinolin-2-one|sodium(1+)|N,N-dimethylformamide",COCCN1C(=O)C(N)Cc2ccccc21,"3-amino-1-(2-methoxyethyl)-3,4-dihydroquinolin-2-one",,,
